half_page_number,text,predicted_label,science_prob,source_file,clean_text,llm_topic
1966,"the sea."" He even
pointed out to us a dangerous spot near Caldy Island,
Pembrokeshire, where they were in the habit of pas-
turing; adding, that frequently when he had been off
that rock, on a calm day, he had seen one rise to the
surface, when, ere he had time to slacken sail, a squall
would come on, and immediately there would be hundreds
of petrels around the boat. Superstitious people,"" he
said, ""believe that the birds are bred from nothing; but
I know that this is not true, as they hatch their eggs
under their wings as they float in the water."" Thus the
bird, the storm-swallow of the Dutch, has acquired the
familiar names of Witches, Devil's Birds, and Mother
Cary's Chickens.
66
<<
""The petrels,"" says Rennie, are nocturnal birds.
When, therefore, they are seen flying about, and feeding
by day, the fact appears to indicate that they have been
driven from their usual quarters by a storm.'
39. We
should rather say that their sensitiveness to aërial change,
which is seen to a certain extent in all living things,
renders them uneasy before a storm can have reached
their rocky abodes, as they appear with its earliest indi-
cations. ""Though the petrels venture to wing their
way over the wide ocean as fearlessly as our swallows do
over a mill-pond, they are not, therefore, the less sensible
to danger; and, as if feelingly aware of their weakness,
they make all haste to the nearest shelter. When they
cannot, then, find an island or a rock to shield them
from the blast, they fly t",1,0.9931964874267578,elizacook_1849_mdp-39015074629984-1746736509.txt,the sea he even pointed out to us a dangerous spot near caldy island pembrokeshire where they were in the habit of pas turing adding that frequently when he had been off that rock on a calm day he had seen one rise to the surface when ere he had time to slacken sail a squall would come on and immediately there would be hundreds of petrels around the boat superstitious people he said believe that the birds are bred from nothing but i know that this is not true as they hatch their eggs under their wings as they float in the water thus the bird the stormswallow of the dutch has acquired the familiar names of witches devils birds and mother carys chickens 66 the petrels says rennie are nocturnal birds when therefore they are seen flying about and feeding by day the fact appears to indicate that they have been driven from their usual quarters by a storm 39 we should rather say that their sensitiveness to arial change which is seen to a certain extent in all living things renders them uneasy before a storm can have reached their rocky abodes as they appear with its earliest indi cations though the petrels venture to wing their way over the wide ocean as fearlessly as our swallows do over a millpond they are not therefore the less sensible to danger and as if feelingly aware of their weakness they make all haste to the nearest shelter when they cannot then find an island or a rock to shield them from the blast they fly t,astronomy
1967,"owards the first ship they can
descry, crowd into her wake, and close under her stern,
heedless, it would appear, of the rushing surge, so that
they can keep the vessel between them and the unbroken
sweep of the wind.""
""As well,"" says Wilson, ""might they curse the mid-
night lighthouse, that star-like guides them on their
watery way, or the buoy that warns them of the sunken
rocks below, as this harmless wanderer, whose manner
informs them of the approach of the storm, and thereby
enables them to prepare for it.""
If any oily substance be thrown overboard, these birds
collect eagerly round it, keeping, as sea-birds do, their
heads to the windward, and supporting themselves by
slightly elevating their wings and "" pattering with their
feet"" on the waves. We have read of a petrel which
was kept alive in confinement for some time, and fed
by smearing its breast feathers daily with oil, which it
imbibed by sucking them. They are said to have the
power of ejecting the oily portions of their food for the
nourishment of their young, and also as a means of
defence when caught. Pennant affirms, that the inha-
bitants of the Faroe Isles use petrels for candles,
account of the quantity of oil they contain, by merely
drawing a cotton wick through their bodies;"" but if this
eminent naturalist was not mistaken, we should prefer
calling this strange light a lamp instead of a candle, as
the body of the bird, probably, was not consumed, or at
least was not luminous. Like the Esquimaux, the petr",1,0.9938645362854004,elizacook_1849_mdp-39015074629984-1746736509.txt,owards the first ship they can descry crowd into her wake and close under her stern heedless it would appear of the rushing surge so that they can keep the vessel between them and the unbroken sweep of the wind as well says wilson might they curse the mid night lighthouse that starlike guides them on their watery way or the buoy that warns them of the sunken rocks below as this harmless wanderer whose manner informs them of the approach of the storm and thereby enables them to prepare for it if any oily substance be thrown overboard these birds collect eagerly round it keeping as seabirds do their heads to the windward and supporting themselves by slightly elevating their wings and pattering with their feet on the waves we have read of a petrel which was kept alive in confinement for some time and fed by smearing its breast feathers daily with oil which it imbibed by sucking them they are said to have the power of ejecting the oily portions of their food for the nourishment of their young and also as a means of defence when caught pennant affirms that the inha bitants of the faroe isles use petrels for candles account of the quantity of oil they contain by merely drawing a cotton wick through their bodies but if this eminent naturalist was not mistaken we should prefer calling this strange light a lamp instead of a candle as the body of the bird probably was not consumed or at least was not luminous like the esquimaux the petr,biology
1968,"els
seem to extend their taste for such substances even to
the ""end of a tallow candle;"" for Mr. Couch found that
one of these birds had swallowed about an inch and
a half of a mould candle.
on
The stormy petrel is the least of our web-footed birds;
scarcely measuring six inches from head to tail, while the
wing is four inches and five-eighths from the bend.
""This length of wing,"" says Mr. Hewitson, ""with the
white spot above the tail, gives it the appearance, when
flying, of our house-marten.""
The same gentleman gives a most interesting account
of a visit which he paid to the haunts and nests of these
little birds, in the island of Foula. He says, that they
begin to lay at a much later period than any other sea-
birds, which the fishermen assured him was in conse-
quence of their not having yet ""come up from the sea.""
However, towards the end of June, they arrived (doubt-
less from the depths below), and for some days were to
be seen sitting about in the holes of the rocks, whence
they were easily taken; and a man having brought him
above a dozen tied up in a stocking, he let the whole
party loose in his apartment. All the day the little
prisoners pushed themselves into the crevices, and behind
the corners of the furniture, refusing all food, and when
it grew dark, they employed themselves in ceaseless
endeavours to regain their wonted freedom, flying round
and round the room, and vainly beating themselves
against the window. For three successive days and
nights this went on",1,0.9904198050498962,elizacook_1849_mdp-39015074629984-1746736509.txt,els seem to extend their taste for such substances even to the end of a tallow candle for mr couch found that one of these birds had swallowed about an inch and a half of a mould candle on the stormy petrel is the least of our webfooted birds scarcely measuring six inches from head to tail while the wing is four inches and fiveeighths from the bend this length of wing says mr hewitson with the white spot above the tail gives it the appearance when flying of our housemarten the same gentleman gives a most interesting account of a visit which he paid to the haunts and nests of these little birds in the island of foula he says that they begin to lay at a much later period than any other sea birds which the fishermen assured him was in conse quence of their not having yet come up from the sea however towards the end of june they arrived doubt less from the depths below and for some days were to be seen sitting about in the holes of the rocks whence they were easily taken and a man having brought him above a dozen tied up in a stocking he let the whole party loose in his apartment all the day the little prisoners pushed themselves into the crevices and behind the corners of the furniture refusing all food and when it grew dark they employed themselves in ceaseless endeavours to regain their wonted freedom flying round and round the room and vainly beating themselves against the window for three successive days and nights this went on,nature
1999,"ison.""
Shakspere here gives utterance in poetry to a common
error, which is alluded to in Holinshed-""A horse-hair
Laide in a full pale of the like water, will in a short time
stirre and become a living creature. But sith the cer-
tainty of these things is rather proved by few.""
This superstition still prevails in many parts of the
country; and well we remember the period in our short
history, when, with a desire as great as that which pos-
sessed Mr. Cross, we anxiously panted after the production
of life. The unfortunate horses, whose tails were made to
yield of their abundance to satisfy our curiosity, had no
notion of the honour which was intended them. Certain
it is, that the hairs were extracted with what are called
the roots, and these, tied into a bundle, were allowed to
swim in a running stream for the mystic space of nine
days. We cannot tax our memory with ever having
produced eels in this manner; the failure of the attempt
was easily explained, by our not having pulled the hairs
out properly, and hence the horse was subjected to
repeated suffering. There is an animal called the horse-
hair eel, however, which we have often seen in running
waters, which is apparently without the power of loco-
motion, and in every respect resembles a horse-hair.
Its colour is dark brown, approaching to black, without
fins, and the smallest possible appearance of a head.
The animal seems to be carried about by every eddy in
the current where it exists, and but for the constant
motion",1,0.9955236911773682,elizacook_1849_mdp-39015074629984-1746736509.txt,ison shakspere here gives utterance in poetry to a common error which is alluded to in holinsheda horsehair laide in a full pale of the like water will in a short time stirre and become a living creature but sith the cer tainty of these things is rather proved by few this superstition still prevails in many parts of the country and well we remember the period in our short history when with a desire as great as that which pos sessed mr cross we anxiously panted after the production of life the unfortunate horses whose tails were made to yield of their abundance to satisfy our curiosity had no notion of the honour which was intended them certain it is that the hairs were extracted with what are called the roots and these tied into a bundle were allowed to swim in a running stream for the mystic space of nine days we cannot tax our memory with ever having produced eels in this manner the failure of the attempt was easily explained by our not having pulled the hairs out properly and hence the horse was subjected to repeated suffering there is an animal called the horse hair eel however which we have often seen in running waters which is apparently without the power of loco motion and in every respect resembles a horsehair its colour is dark brown approaching to black without fins and the smallest possible appearance of a head the animal seems to be carried about by every eddy in the current where it exists and but for the constant motion,biology
2303,"sion: Fibrine, albumen, gelatine, mucus, osmazome,
and gluten. The second class contains starch, gum or
mucilage, sugar, oil, and fat. The third contains water,
various earths, sea-salt, &c. The three principal elemen-
tary substances are the saccharine, the oleaginous, and
albuminous, which are represented by sugar, butter, and
the white of eggs.
Fibrine is very nutritious; the great mass of the solid
matter of the muscles of animals is composed of it.
Albumen is contained in the white of eggs, cartilage,
oysters, mussels, &c. It is highly nutritious, and easy of
digestion.
Gelatine forms the principal ingredient of bones, ten-
dons, membranes, &c. It is also nutritious and easy of
digestion.
Osmazome is found principally in fibrous organs.
The flesh of game and old animals contains a large
proportion.
Gluten exists in the vegetable kingdom, in all fari-
naceous seeds, wheat, flour, fruits, roots, leaves of
cabbages, &c.
Starch, which belongs to the second division, is prin-
cipally found in the vegetable kingdom, in farinaceous
grains, rice, barley, and maize.
Gum is a vegetable product, furnished by many trees,
particularly the various species of mimosa; and mucilage
is derived from the esculent vegetables.
Sugar is extracted from the sugar-cane, maple-tree,
beet-root, &c., and is highly nutritious.
nature is essentially omnivorous, and that he has been
created so as to be capable of subsisting on aliment of
every description.
hard in the open air, and to take a large amou",1,0.9952568411827089,elizacook_1849_mdp-39015074629984-1746736509.txt,sion fibrine albumen gelatine mucus osmazome and gluten the second class contains starch gum or mucilage sugar oil and fat the third contains water various earths seasalt c the three principal elemen tary substances are the saccharine the oleaginous and albuminous which are represented by sugar butter and the white of eggs fibrine is very nutritious the great mass of the solid matter of the muscles of animals is composed of it albumen is contained in the white of eggs cartilage oysters mussels c it is highly nutritious and easy of digestion gelatine forms the principal ingredient of bones ten dons membranes c it is also nutritious and easy of digestion osmazome is found principally in fibrous organs the flesh of game and old animals contains a large proportion gluten exists in the vegetable kingdom in all fari naceous seeds wheat flour fruits roots leaves of cabbages c starch which belongs to the second division is prin cipally found in the vegetable kingdom in farinaceous grains rice barley and maize gum is a vegetable product furnished by many trees particularly the various species of mimosa and mucilage is derived from the esculent vegetables sugar is extracted from the sugarcane mapletree beetroot c and is highly nutritious nature is essentially omnivorous and that he has been created so as to be capable of subsisting on aliment of every description hard in the open air and to take a large amou,nutrition
2459,"but a naturalist in the highest sense, who feels a certain
single spirit of nature permeating and redoubling all,
in absence from which unity he would see falsely. It is
thus the painter paints, and the poet represents, so that
the German poet said, a man should become a tree, a
sheep, or a stone, in order to reproduce them aright.
I have often thought that if some one, were he only
capacitated by enthusiasm, and a determination so to
notice things, were to write a ""Rural Year,"" and that
limited, like White's book, by some sort of territorial
bounds, with a quiet, home-loving centre to steady it,
there might be a happy addition to our evening fire-side
excursions. Railways, after all, are not so quick as
thought and words for taking us from business to the
country; nor can they make us live in it, and revive the
leaves in winter. In this book there should be scenes
and incidents, descriptions of landscape and sky, only
with the graphic individuality of literal copying..
relieved against the far-off blue side of Benledi, and its
four mighty water-wheels within are turned slowly by the
stream, while its pent-up noise is heard rumbling for
miles away. From south and east, the lowland parish
next to it, totally different in character, creeps round the
neighbourhood of the village with its rich masses of
wood, and its agricultural or aristocratic policies; to
the north, lie bare brown uplands of pasture and
moor, called, locally, ""the Braes,"" which are dotted
here and there by a s",1,0.9916896224021912,elizacook_1849_mdp-39015074629984-1746736509.txt,but a naturalist in the highest sense who feels a certain single spirit of nature permeating and redoubling all in absence from which unity he would see falsely it is thus the painter paints and the poet represents so that the german poet said a man should become a tree a sheep or a stone in order to reproduce them aright i have often thought that if some one were he only capacitated by enthusiasm and a determination so to notice things were to write a rural year and that limited like whites book by some sort of territorial bounds with a quiet homeloving centre to steady it there might be a happy addition to our evening fireside excursions railways after all are not so quick as thought and words for taking us from business to the country nor can they make us live in it and revive the leaves in winter in this book there should be scenes and incidents descriptions of landscape and sky only with the graphic individuality of literal copying relieved against the faroff blue side of benledi and its four mighty waterwheels within are turned slowly by the stream while its pentup noise is heard rumbling for miles away from south and east the lowland parish next to it totally different in character creeps round the neighbourhood of the village with its rich masses of wood and its agricultural or aristocratic policies to the north lie bare brown uplands of pasture and moor called locally the braes which are dotted here and there by a s,natural history
2465,"ir; below, the scenery had a hard, sleepy, vapid
look, characteristic of summer days in some kinds of land-
scape, without contrast of light and shadow, or arrange-
ment: close at hand, everything was rustically delicious,
while in perspective it wanted outline. It was dif
ferent, however, if you looked up at the sky, as I was
struck to observe on turning round: there, indeed, was
the point towards which an artist should have made his light
and his purpose to converge. Only one or two clouds hung
in the blue vault; but one of these stood out in a great
white mass, heaped up, motionless, and so prominently
relieved from air, that you might have thought of shooting
an arrow into its huge bosom. Suspended at noon over
wood, village, valley, hill, and tower, it looked the image
of sublime silence, divine mystery: the celestials might
have looked down from its pure heights, or it might have
been gathering for the trumpet of an archangel to burst
forth from it. I thought of meteorology, too, how I
should have liked for one year to make a cloud-calendar,
with the view of being able to read its portents, as well as
to treasure up a science of sky-scenery. In the neigh-
bourhood of mountains, however, weather-wisdom be
comes a very complicated matter, and I found the
prognostications of the farmers both at variance with
each other and unsystematic: whereas at sea, for in-
stance, this sphere of observation is reducible under much
more definite laws, and there is a general ""body of me-",1,0.9935197234153748,elizacook_1849_mdp-39015074629984-1746736509.txt,ir below the scenery had a hard sleepy vapid look characteristic of summer days in some kinds of land scape without contrast of light and shadow or arrange ment close at hand everything was rustically delicious while in perspective it wanted outline it was dif ferent however if you looked up at the sky as i was struck to observe on turning round there indeed was the point towards which an artist should have made his light and his purpose to converge only one or two clouds hung in the blue vault but one of these stood out in a great white mass heaped up motionless and so prominently relieved from air that you might have thought of shooting an arrow into its huge bosom suspended at noon over wood village valley hill and tower it looked the image of sublime silence divine mystery the celestials might have looked down from its pure heights or it might have been gathering for the trumpet of an archangel to burst forth from it i thought of meteorology too how i should have liked for one year to make a cloudcalendar with the view of being able to read its portents as well as to treasure up a science of skyscenery in the neigh bourhood of mountains however weatherwisdom be comes a very complicated matter and i found the prognostications of the farmers both at variance with each other and unsystematic whereas at sea for in stance this sphere of observation is reducible under much more definite laws and there is a general body of me,chemistry
2515,"recocity of the rising generation, which is really
a most remarkable characteristic of the century.
If you were to ask twenty men to point out the peculiar
wonder of this most wonderful age, it is more than pro-
bable that at least nineteen out of the twenty would
indicate some one or other of the great efforts of
mechanical skill, or of scientific invention, which are
undoubtedly marvellous characteristics of our era. Some
would turn your attention to that vast tubular bridge
spanning the Menai Straits, a great iron monster genius
of ""progress,"" in the most literal sense of the word, and
affording a high example of the daring enterprise and
ingenuity of the men of the nineteenth century, casting
into the shade, by a matter-of-fact production-a real
tangible labour-the fabled wonders springing from the
utmost workings of the wildest imagination among the
romancists of bygone ages. Others would instance the
conquest over that subtle element electricity, by which
it is forced to run along the far-stretching wires, the
humble errand-boy of its human masters. Others again
would allude to our gigantic commerce, stretching itself
like a vast giant of gain over the whole of the known
world, and extending itself alike to the denizens of the
most civilized countries, and the barbarous inhabitants of
the islands and continents of the Southern Ocean, suiting
all their varied tastes, and ministering to their myriad
wants and necessities; at once exchanging the products
of our labours wit",1,0.9952457547187804,elizacook_1849_mdp-39015074629984-1746736509.txt,recocity of the rising generation which is really a most remarkable characteristic of the century if you were to ask twenty men to point out the peculiar wonder of this most wonderful age it is more than pro bable that at least nineteen out of the twenty would indicate some one or other of the great efforts of mechanical skill or of scientific invention which are undoubtedly marvellous characteristics of our era some would turn your attention to that vast tubular bridge spanning the menai straits a great iron monster genius of progress in the most literal sense of the word and affording a high example of the daring enterprise and ingenuity of the men of the nineteenth century casting into the shade by a matteroffact productiona real tangible labourthe fabled wonders springing from the utmost workings of the wildest imagination among the romancists of bygone ages others would instance the conquest over that subtle element electricity by which it is forced to run along the farstretching wires the humble errandboy of its human masters others again would allude to our gigantic commerce stretching itself like a vast giant of gain over the whole of the known world and extending itself alike to the denizens of the most civilized countries and the barbarous inhabitants of the islands and continents of the southern ocean suiting all their varied tastes and ministering to their myriad wants and necessities at once exchanging the products of our labours wit,industry
2580," still water of the lakes or seas into which they
run.
A mountain torrent suddenly formed from snow melted
by a torrent of red-hot lava in Peru, was discovered by
the French Commissioners (who were sent to measure
the length of a degree of the earth's surface in that
country) to have carried rocks, twelve feet in diameter,
more than one hundred yards.
The river Niagara has already cut for itself a channel
of several hundred feet in breadth and seven miles in
length, through solid limestone rock and shale, from
Queenstown to the celebrated falls of Niagara. These
falls are receding at the rate of about three feet per
annum, and will eventually reach Lake Erie, when the
whole country will be deluged with water.
The head of a lake in the Alpine regions was acci-
dentally dammed up some years since during a severe
winter, by the falling down of a glacier which completely
stopped the passage. The inhabitants, fearing that when
the summer came the thaw would let out all the pent-up
waters and flood the district, commenced vigorously at
cutting and excavating a passage for it. They had
already let off about half the water, when a sudden thaw
came upon them-the torrent burst out and carried all
before it, men, horses, cattle, villages, and whole forests.
Probably however, the amount brought down by the
above means is not the one-tenth part of that which is
obtained from the springs, which, percolating through the
mountain regions, attract, by chemical affinity, and hold
in solution, ",1,0.9934318661689758,elizacook_1849_mdp-39015074629984-1746736509.txt,still water of the lakes or seas into which they run a mountain torrent suddenly formed from snow melted by a torrent of redhot lava in peru was discovered by the french commissioners who were sent to measure the length of a degree of the earths surface in that country to have carried rocks twelve feet in diameter more than one hundred yards the river niagara has already cut for itself a channel of several hundred feet in breadth and seven miles in length through solid limestone rock and shale from queenstown to the celebrated falls of niagara these falls are receding at the rate of about three feet per annum and will eventually reach lake erie when the whole country will be deluged with water the head of a lake in the alpine regions was acci dentally dammed up some years since during a severe winter by the falling down of a glacier which completely stopped the passage the inhabitants fearing that when the summer came the thaw would let out all the pentup waters and flood the district commenced vigorously at cutting and excavating a passage for it they had already let off about half the water when a sudden thaw came upon themthe torrent burst out and carried all before it men horses cattle villages and whole forests probably however the amount brought down by the above means is not the onetenth part of that which is obtained from the springs which percolating through the mountain regions attract by chemical affinity and hold in solution,chemistry
2581,"a vast amount of earthy and mineral particles,
which are slowly carried down to the sea, or fresh-water
lakes.
The Delta (so called from its semblance to the Greek
letter A or delta) at the mouth of the Ganges, is a mass
of alluvial deposit, the surface of which is already so far
above the level of the sea, as to be a vast jungle inhabited
by wild animals, to a distance of 250 miles sea-ward,
from the mouth of the river-almost equal in size to
England.
The Delta at the mouth of the Orinoco, is so large
as to feed upwards of thirty thousand turtles, from which
the Indians procure more than three millions of turtle
eggs annually. It has been formed in precisely the same
manner.
There is at present a mass of timber and vegetable
matter lying one thousand miles to seaward of the mouth
of the Mississipi, of more than a million of cubic yards,
which will probably become, at some period, the nucleus
of a future coal stratification.
What increases this powerful and continual transport
of material still more, is the very providential fact, that
little more than one seventh of the rain that falls from
the clouds reaches the plains in a direct manner; the
remainder is attracted by the tops of the highest
|
།
These oceanic currents, which extend from the Equator
towards the Poles, are very extensive-one can be traced
from India round by the Cape of Good Hope, passing by
the Gulf of Mexico, along the Eastern shores of North
America to the Coast of Greenland. It is 4,000 leagues
in length,",1,0.9944881796836852,elizacook_1849_mdp-39015074629984-1746736509.txt,a vast amount of earthy and mineral particles which are slowly carried down to the sea or freshwater lakes the delta so called from its semblance to the greek letter a or delta at the mouth of the ganges is a mass of alluvial deposit the surface of which is already so far above the level of the sea as to be a vast jungle inhabited by wild animals to a distance of 250 miles seaward from the mouth of the riveralmost equal in size to england the delta at the mouth of the orinoco is so large as to feed upwards of thirty thousand turtles from which the indians procure more than three millions of turtle eggs annually it has been formed in precisely the same manner there is at present a mass of timber and vegetable matter lying one thousand miles to seaward of the mouth of the mississipi of more than a million of cubic yards which will probably become at some period the nucleus of a future coal stratification what increases this powerful and continual transport of material still more is the very providential fact that little more than one seventh of the rain that falls from the clouds reaches the plains in a direct manner the remainder is attracted by the tops of the highest these oceanic currents which extend from the equator towards the poles are very extensiveone can be traced from india round by the cape of good hope passing by the gulf of mexico along the eastern shores of north america to the coast of greenland it is 4000 leagues in length,sedimentation
2582," and takes more than two years to finish its
course. They act like all currents of water, whether on
a large or small scale, in tearing away the shores along
which they pass, and depositing the particles at the bottom
of the ocean.
They are probably owing to much the same cause as
the trade winds. At the Poles the water is coldest at the
surface, and warmer according to the depth; at the
Equator the contrary is the case; it is warmest at the
surface, and cooler below. The water when heated ap-
pears to pass off towards the Poles to be cooled, in a great
oceanic current on the surface, and probably returns when
cooled by a counter-current, at a great depth below.
We know that there is a current and undercurrent of
the same kind in the air, causing the trade winds which
blow for long periods in a north-east, and south-eastern
direction, towards the Equatorial regions, from the fol-
lowing fact
A ship sailed from an island, (which contained a volca-
no in an active state,) in the teeth of the trade wind.
After several days her deck was found covered with ashes
from that volcano; this could not have been caused other-
wise than by the projection of the volcanic ashes into an
upper current of air blowing in a contrary direction to the
trade wind, which carried them several miles in the direc-
tion the vessel was sailing. It was also
very natural to
presume, that where there is a continual current of air or
water in any one direction, there must be somewhere a
counter-current in an",1,0.9908795356750488,elizacook_1849_mdp-39015074629984-1746736509.txt,and takes more than two years to finish its course they act like all currents of water whether on a large or small scale in tearing away the shores along which they pass and depositing the particles at the bottom of the ocean they are probably owing to much the same cause as the trade winds at the poles the water is coldest at the surface and warmer according to the depth at the equator the contrary is the case it is warmest at the surface and cooler below the water when heated ap pears to pass off towards the poles to be cooled in a great oceanic current on the surface and probably returns when cooled by a countercurrent at a great depth below we know that there is a current and undercurrent of the same kind in the air causing the trade winds which blow for long periods in a northeast and southeastern direction towards the equatorial regions from the fol lowing fact a ship sailed from an island which contained a volca no in an active state in the teeth of the trade wind after several days her deck was found covered with ashes from that volcano this could not have been caused other wise than by the projection of the volcanic ashes into an upper current of air blowing in a contrary direction to the trade wind which carried them several miles in the direc tion the vessel was sailing it was also very natural to presume that where there is a continual current of air or water in any one direction there must be somewhere a countercurrent in an,oceanography
2584,"ith the above fact,
that the height and size of mountains always increase
as we approach the tropics, and decrease towards the poles.
If the rain and snow fell equally all over the surface
of the globe, it would be so quickly carried off by evapo-
ration in hot climates, as to render them almost totally
uninhabitable, while the temperate regions would become
vast marshes. Rivers would be dry at intervals, and
springs and wells scarcely attainable in most situations.
Another active and incessantly working agent as a
degrading cause, is the great oceanic currents, together
with the direction of the prevailing winds during storms,
acting on the waters of the ocean.
tury it was reduced to twenty miles in circumference. All
these degrading causes taken together, with many others
not necessary to refer to, are gradually bringing the debris
of the mountains into the plains, and the bed of the sea,
where under the tremendous pressure of water averaging
from six to nine miles in depth, they are gradually con-
solidated into hard rock.
A proof of the effect of pressure at great depths in the
ocean may be taken from the following fact. A whaling
party having once harpooned a whale, the agony of the
blow, and probably fright also combined, caused him to
exert his muscular power with such force, as to sink him-
self and the boat to an enormous depth, so that when
hauled up to the surface again, the pressure of the water
had compressed the boat into a mass as solid as iron, and
it sunk to ",1,0.9919449090957642,elizacook_1849_mdp-39015074629984-1746736509.txt,ith the above fact that the height and size of mountains always increase as we approach the tropics and decrease towards the poles if the rain and snow fell equally all over the surface of the globe it would be so quickly carried off by evapo ration in hot climates as to render them almost totally uninhabitable while the temperate regions would become vast marshes rivers would be dry at intervals and springs and wells scarcely attainable in most situations another active and incessantly working agent as a degrading cause is the great oceanic currents together with the direction of the prevailing winds during storms acting on the waters of the ocean tury it was reduced to twenty miles in circumference all these degrading causes taken together with many others not necessary to refer to are gradually bringing the debris of the mountains into the plains and the bed of the sea where under the tremendous pressure of water averaging from six to nine miles in depth they are gradually con solidated into hard rock a proof of the effect of pressure at great depths in the ocean may be taken from the following fact a whaling party having once harpooned a whale the agony of the blow and probably fright also combined caused him to exert his muscular power with such force as to sink him self and the boat to an enormous depth so that when hauled up to the surface again the pressure of the water had compressed the boat into a mass as solid as iron and it sunk to,geology
2658,"ge islands and coral reefs, commencing about
70 to 100 feet under water. There are immense series
of coral reefs along the Madagascar and Malabar coast;
and one extends from New Holland to New Guinea, a
distance of 700 miles.
The corallines are very minute animals, some scarcely
visible to the naked eye; they inhabit small cups like
flowers, united together by a common stem; they make
use of the lime which sea water contains in solution, to
form their abodes, which, eventually, become compressed
into a carbonate of lime, forming islands sometimes
thirty miles in circumference. Fine specimens of the
various kinds of coral may be seen in the British
Museum.
Chalk is generally the remains of coral reefs reduced to
powder by the action of the waves; held in suspension-
and deposited in strata at an immense depth. A cubic
inch of chalk has been found to contain more than a
million small shells when examined by a microscope;
the shells being hot more than the part of a line in
magnitude.
The infusorial animals are yet smaller; but their re-
mains, after many ages, form entire strata; though almost
invisible through any but powerful microscopes, they pos-
sess stomachs, mouth, teeth, eyes, nervous system, blood.
vessels, and shells, &c.; their shells are composed of flint
and not lime; some live in colonies; and eighteen millions
of them would scarcely occupy a cubic inch. There
are eighty-four different fossil species, and a stratum of
eight feet thick, and many miles in length, ha",1,0.9945945143699646,elizacook_1849_mdp-39015074629984-1746736509.txt,ge islands and coral reefs commencing about 70 to 100 feet under water there are immense series of coral reefs along the madagascar and malabar coast and one extends from new holland to new guinea a distance of 700 miles the corallines are very minute animals some scarcely visible to the naked eye they inhabit small cups like flowers united together by a common stem they make use of the lime which sea water contains in solution to form their abodes which eventually become compressed into a carbonate of lime forming islands sometimes thirty miles in circumference fine specimens of the various kinds of coral may be seen in the british museum chalk is generally the remains of coral reefs reduced to powder by the action of the waves held in suspension and deposited in strata at an immense depth a cubic inch of chalk has been found to contain more than a million small shells when examined by a microscope the shells being hot more than the part of a line in magnitude the infusorial animals are yet smaller but their re mains after many ages form entire strata though almost invisible through any but powerful microscopes they pos sess stomachs mouth teeth eyes nervous system blood vessels and shells c their shells are composed of flint and not lime some live in colonies and eighteen millions of them would scarcely occupy a cubic inch there are eightyfour different fossil species and a stratum of eight feet thick and many miles in length ha,fossils
2663,"e know that the seal must have
formerly existed, and the sea it lived in with all its
inhabitants.
THE EARTH-WORM.
UNCOUTH and even offensive-looking as the common
earth-worm appears, there is much in its natural history
and habits both instructive and useful. The worm
belongs to an extensive tribe of animals, called by the
celebrated French naturalist Cuvier, the Annelidae, from
The earth-worm differs from its more destructive brother,
by having no visible outward covering, by burrowing in
the ground, and being but partially oviparous; leeches and
earth-worms depositing capsules, as they are called, con-
taining many embryo young. The worm subsists upon
decayed vegetable matter, such as leaves, and where these
are to be had it seldom touches a living plant. In the
autumn, or early winter, its labours are best scen, for
the earth being strewed with the dead leaves from plants,
it is busily engaged in dragging them into the earth, first
for food, and afterwards as a manure to the soil. The
those who preserve plants in the house in winter. If care
has not been taken to exclude them from the pots, they
are apt in the absence of other sources of nourishment to
attack the roots, or other parts of plants which may
be within their reach. In such cases we have sometimes
been compelled to take the plant from the pot, and pres-
sing the soil gently, force the worm from its lair. Many
however, use lime water, or a solution of corrosive sub-
limate, which has the effect of destroying the",1,0.9962145090103148,elizacook_1849_mdp-39015074629984-1746736509.txt,e know that the seal must have formerly existed and the sea it lived in with all its inhabitants the earthworm uncouth and even offensivelooking as the common earthworm appears there is much in its natural history and habits both instructive and useful the worm belongs to an extensive tribe of animals called by the celebrated french naturalist cuvier the annelidae from the earthworm differs from its more destructive brother by having no visible outward covering by burrowing in the ground and being but partially oviparous leeches and earthworms depositing capsules as they are called con taining many embryo young the worm subsists upon decayed vegetable matter such as leaves and where these are to be had it seldom touches a living plant in the autumn or early winter its labours are best scen for the earth being strewed with the dead leaves from plants it is busily engaged in dragging them into the earth first for food and afterwards as a manure to the soil the those who preserve plants in the house in winter if care has not been taken to exclude them from the pots they are apt in the absence of other sources of nourishment to attack the roots or other parts of plants which may be within their reach in such cases we have sometimes been compelled to take the plant from the pot and pres sing the soil gently force the worm from its lair many however use lime water or a solution of corrosive sub limate which has the effect of destroying the,biology
